Location ID,Depot Id,Product Code,Day of the Week,Schedule with Wave,Time Code,Priority,Comments 1,Comments 2,Comments 3,Comments 4,Trailer Type
4357,30102,1,Saturday,1,7,1,,,,,13m
4357,30102,1,Saturday,2,50,2,,,,,13m
4357,30102,1,Saturday,2,215,3,,,,,13m
4357,30102,1,Saturday,2,409,4,,,,,13m
4357,30102,1,Sunday,1,7,1,,,,,13m
4357,30102,1,Sunday,2,50,2,,,,,13m
4357,30102,1,Sunday,2,215,3,,,,,13m
4357,30102,1,Sunday,2,409,4,,,,,13m
4357,30102,1,Thursday,1,6,1,,,,,13m
4357,30102,1,Thursday,2,50,2,,,,,13m
4357,30102,1,Thursday,2,215,3,,,,,13m
4357,30102,1,Thursday,2,409,4,,,,,13m
4357,30102,1,Tuesday,1,6,1,,,,,13m
4357,30102,1,Tuesday,2,50,2,,,,,13m
4357,30102,1,Tuesday,2,215,3,,,,,13m
4357,30102,1,Tuesday,2,409,4,,,,,13m
4357,30102,1,Wednesday,1,6,1,,,,,13m
4357,30102,1,Wednesday,2,50,2,,,,,13m
4357,30102,1,Wednesday,2,215,3,,,,,13m
4357,30102,1,Wednesday,2,409,4,,,,,13m
4512,30102,1,Bank Holiday,1,813,1,,,,,rigid8m16t
4512,30102,1,Friday,1,813,1,,,,,rigid8m16t
4512,30102,1,Monday,1,813,1,,,,,rigid8m16t
4512,30102,1,Saturday,1,813,1,,,,,rigid8m16t
4512,30102,1,Sunday,1,813,1,,,,,rigid8m16t
4512,30102,1,Thursday,1,813,1,,,,,rigid8m16t
4512,30102,1,Tuesday,1,813,1,,,,,rigid8m16t
4512,30102,1,Wednesday,1,813,1,,,,,rigid8m16t
4555,30102,1,Bank Holiday,1,306,1,,,,,8m
4555,30102,1,Friday,1,306,1,,,,,8m
4555,30102,1,Monday,1,306,1,,,,,8m
4555,30102,1,Saturday,1,306,1,,,,,8m
4555,30102,1,Sunday,1,306,1,,,,,8m
4555,30102,1,Thursday,1,306,1,,,,,8m
4555,30102,1,Tuesday,1,306,1,,,,,8m
4555,30102,1,Wednesday,1,306,1,,,,,8m
4890,30102,1,Bank Holiday,1,206,1,,,,,10m
4890,30102,1,Friday,1,206,1,,,,,10m
4890,30102,1,Monday,1,206,1,,,,,10m
4890,30102,1,Saturday,1,206,1,,,,,10m
4890,30102,1,Sunday,1,206,1,,,,,10m
4890,30102,1,Thursday,1,206,1,,,,,10m
4890,30102,1,Tuesday,1,206,1,,,,,10m
4890,30102,1,Wednesday,1,206,1,,,,,10m
4936,30102,1,Bank Holiday,1,421,1,,,,,13m
4936,30102,1,Friday,1,421,1,,,,,13m
4936,30102,1,Monday,1,421,1,,,,,13m
4936,30102,1,Saturday,1,421,1,,,,,13m
4936,30102,1,Sunday,1,421,1,,,,,13m
4936,30102,1,Thursday,1,421,1,,,,,13m
4936,30102,1,Tuesday,1,421,1,,,,,13m
4936,30102,1,Wednesday,1,421,1,,,,,13m
4940,30102,1,Bank Holiday,1,421,1,,,,,13m
4940,30102,1,Friday,1,421,1,,,,,13m
4940,30102,1,Monday,1,421,1,,,,,13m
4940,30102,1,Saturday,1,421,1,,,,,13m
4940,30102,1,Sunday,1,421,1,,,,,13m
4940,30102,1,Thursday,1,421,1,,,,,13m
4940,30102,1,Tuesday,1,421,1,,,,,13m
4940,30102,1,Wednesday,1,421,1,,,,,13m
4949,30102,1,Bank Holiday,1,421,1,,,,,13m
4949,30102,1,Friday,1,421,1,,,,,13m
4949,30102,1,Monday,1,421,1,,,,,13m
4949,30102,1,Saturday,1,421,1,,,,,13m
4949,30102,1,Sunday,1,421,1,,,,,13m
4949,30102,1,Thursday,1,421,1,,,,,13m
4949,30102,1,Tuesday,1,421,1,,,,,13m
4949,30102,1,Wednesday,1,421,1,,,,,13m
4950,30102,1,Bank Holiday,1,421,1,,,,,13m
4950,30102,1,Friday,1,421,1,,,,,13m
4950,30102,1,Monday,1,421,1,,,,,13m
4950,30102,1,Saturday,1,421,1,,,,,13m
4950,30102,1,Sunday,1,421,1,,,,,13m
4950,30102,1,Thursday,1,421,1,,,,,13m
4950,30102,1,Tuesday,1,421,1,,,,,13m
4950,30102,1,Wednesday,1,421,1,,,,,13m
4954,30102,1,Bank Holiday,1,421,1,,,,,13m
4954,30102,1,Friday,1,421,1,,,,,13m
4954,30102,1,Monday,1,421,1,,,,,13m
4954,30102,1,Saturday,1,421,1,,,,,13m
4954,30102,1,Sunday,1,421,1,,,,,13m
4954,30102,1,Thursday,1,421,1,,,,,13m
4954,30102,1,Tuesday,1,421,1,,,,,13m
4954,30102,1,Wednesday,1,421,1,,,,,13m
5000,30102,1,Bank Holiday,1,823,1,,,,,10m
5000,30102,1,Friday,1,823,1,,,,,10m
5000,30102,1,Monday,1,823,1,,,,,10m
5000,30102,1,Saturday,1,823,1,,,,,10m
5000,30102,1,Sunday,1,823,1,,,,,10m
5000,30102,1,Thursday,1,823,1,,,,,10m
5000,30102,1,Tuesday,1,823,1,,,,,10m
5000,30102,1,Wednesday,1,823,1,,,,,10m
5014,30102,1,Bank Holiday,1,322,1,,,,,13m
5014,30102,1,Bank Holiday,2,20,2,,,,,13m
5014,30102,1,Bank Holiday,2,16,3,,,,,13m
5014,30102,1,Bank Holiday,2,13,4,,,,,13m
5014,30102,1,Bank Holiday,2,14,5,,,,,13m
5014,30102,4,Bank Holiday,2,618,6,,,,,13m
5014,30102,6,Bank Holiday,1,421,7,,,,,13m
5014,30102,1,Friday,1,322,1,,,,,13m
5014,30102,1,Friday,2,20,2,,,,,13m
5014,30102,1,Friday,2,16,3,,,,,13m
5014,30102,1,Friday,2,13,4,,,,,13m
5014,30102,1,Friday,2,14,5,,,,,13m
5014,30102,4,Friday,2,618,6,,,,,13m
5014,30102,6,Friday,1,421,7,,,,,13m
5014,30102,1,Monday,1,322,1,,,,,13m
5014,30102,1,Monday,2,20,2,,,,,13m
5014,30102,1,Monday,2,16,3,,,,,13m
5014,30102,1,Monday,2,13,4,,,,,13m
5014,30102,1,Monday,2,14,5,,,,,13m
5014,30102,4,Monday,2,618,6,,,,,13m
5014,30102,6,Monday,1,421,7,,,,,13m
5014,30102,1,Saturday,1,322,1,,,,,13m
5014,30102,1,Saturday,2,20,2,,,,,13m
5014,30102,1,Saturday,2,16,3,,,,,13m
5014,30102,1,Saturday,2,13,4,,,,,13m
5014,30102,1,Saturday,2,14,5,,,,,13m
5014,30102,4,Saturday,2,618,6,,,,,13m
5014,30102,6,Saturday,1,421,7,,,,,13m
5014,30102,1,Sunday,1,322,1,,,,,13m
5014,30102,1,Sunday,2,20,2,,,,,13m
5014,30102,1,Sunday,2,16,3,,,,,13m
5014,30102,1,Sunday,2,13,4,,,,,13m
5014,30102,1,Sunday,2,14,5,,,,,13m
5014,30102,4,Sunday,2,618,6,,,,,13m
5014,30102,6,Sunday,1,421,7,,,,,13m
5014,30102,1,Thursday,1,322,1,,,,,13m
5014,30102,1,Thursday,2,20,2,,,,,13m
5014,30102,1,Thursday,2,16,3,,,,,13m
5014,30102,1,Thursday,2,13,4,,,,,13m
5014,30102,1,Thursday,2,14,5,,,,,13m
5014,30102,4,Thursday,2,618,6,,,,,13m
5014,30102,6,Thursday,1,421,7,,,,,13m
5014,30102,1,Tuesday,1,322,1,,,,,13m
5014,30102,1,Tuesday,2,20,2,,,,,13m
5014,30102,1,Tuesday,2,16,3,,,,,13m
5014,30102,1,Tuesday,2,13,4,,,,,13m
5014,30102,1,Tuesday,2,14,5,,,,,13m
5014,30102,4,Tuesday,2,618,6,,,,,13m
5014,30102,6,Tuesday,1,421,7,,,,,13m
5014,30102,1,Wednesday,1,322,1,,,,,13m
5014,30102,1,Wednesday,2,20,2,,,,,13m
5014,30102,1,Wednesday,2,16,3,,,,,13m
5014,30102,1,Wednesday,2,13,4,,,,,13m
5014,30102,1,Wednesday,2,14,5,,,,,13m
5014,30102,4,Wednesday,2,618,6,,,,,13m
5014,30102,6,Wednesday,1,421,7,,,,,13m
5015,30102,1,Bank Holiday,1,819,1,,,,,10m
5015,30102,1,Friday,1,819,1,,,,,10m
5015,30102,1,Monday,1,819,1,,,,,10m
5015,30102,1,Saturday,1,819,1,,,,,10m
5015,30102,1,Sunday,1,819,1,,,,,10m
5015,30102,1,Thursday,1,819,1,,,,,10m
5015,30102,1,Tuesday,1,819,1,,,,,10m
5015,30102,1,Wednesday,1,819,1,,,,,10m
5033,30102,1,Bank Holiday,1,206,1,,,,,rigid10m18t
5033,30102,1,Friday,1,206,1,,,,,rigid10m18t
5033,30102,1,Monday,1,206,1,,,,,rigid10m18t
5033,30102,1,Saturday,1,206,1,,,,,rigid10m18t
5033,30102,1,Sunday,1,206,1,,,,,rigid10m18t
5033,30102,1,Thursday,1,206,1,,,,,rigid10m18t
5033,30102,1,Tuesday,1,206,1,,,,,rigid10m18t
5033,30102,1,Wednesday,1,206,1,,,,,rigid10m18t
5036,30102,1,Bank Holiday,1,819,1,,,,,10m
5036,30102,1,Friday,1,819,1,,,,,10m
5036,30102,1,Monday,1,819,1,,,,,10m
5036,30102,1,Saturday,1,819,1,,,,,10m
5036,30102,1,Sunday,1,819,1,,,,,10m
5036,30102,1,Thursday,1,819,1,,,,,10m
5036,30102,1,Tuesday,1,819,1,,,,,10m
5036,30102,1,Wednesday,1,819,1,,,,,10m
5049,30102,1,Bank Holiday,1,819,1,,,,,8m
5049,30102,1,Friday,1,737,1,,,,,8m
5049,30102,1,Monday,1,737,1,,,,,8m
5049,30102,1,Saturday,1,819,1,,,,,8m
5049,30102,1,Sunday,1,819,1,,,,,8m
5049,30102,1,Thursday,1,737,1,,,,,8m
5049,30102,1,Tuesday,1,737,1,,,,,8m
5049,30102,1,Wednesday,1,737,1,,,,,8m
5056,30102,1,Bank Holiday,1,206,1,,,,,10m
5056,30102,10,Bank Holiday,1,206,2,,,,,10m
5056,30102,1,Friday,1,206,1,,,,,10m
5056,30102,10,Friday,1,206,2,,,,,10m
5056,30102,1,Monday,1,206,1,,,,,10m
5056,30102,10,Monday,1,206,2,,,,,10m
5056,30102,1,Saturday,1,206,1,,,,,10m
5056,30102,10,Saturday,1,206,2,,,,,10m
5056,30102,1,Sunday,1,206,1,,,,,10m
5056,30102,10,Sunday,1,206,2,,,,,10m
5056,30102,1,Thursday,1,206,1,,,,,10m
5056,30102,10,Thursday,1,206,2,,,,,10m
5056,30102,1,Tuesday,1,206,1,,,,,10m
5056,30102,10,Tuesday,1,206,2,,,,,10m
5056,30102,1,Wednesday,1,206,1,,,,,10m
5056,30102,10,Wednesday,1,206,2,,,,,10m
5064,30102,1,Bank Holiday,1,813,1,,,,,rigid10m18t
5064,30102,1,Friday,1,744,1,,,,,rigid10m18t
5064,30102,1,Monday,1,744,1,,,,,rigid10m18t
5064,30102,1,Saturday,1,813,1,,,,,rigid10m18t
5064,30102,1,Sunday,1,813,1,,,,,rigid10m18t
5064,30102,1,Thursday,1,744,1,,,,,rigid10m18t
5064,30102,1,Tuesday,1,744,1,,,,,rigid10m18t
5064,30102,1,Wednesday,1,744,1,,,,,rigid10m18t
5067,30102,1,Bank Holiday,1,337,1,,,,,rigid10m18t
5067,30102,1,Friday,1,337,1,,,,,rigid10m18t
5067,30102,1,Monday,1,337,1,,,,,rigid10m18t
5067,30102,1,Saturday,1,337,1,,,,,rigid10m18t
5067,30102,1,Sunday,1,337,1,,,,,rigid10m18t
5067,30102,1,Thursday,1,337,1,,,,,rigid10m18t
5067,30102,1,Tuesday,1,337,1,,,,,rigid10m18t
5067,30102,1,Wednesday,1,337,1,,,,,rigid10m18t
5074,30102,1,Bank Holiday,1,813,1,,,,,10m
5074,30102,10,Bank Holiday,1,813,2,,,,,10m
5074,30102,1,Friday,1,813,1,,,,,10m
5074,30102,10,Friday,1,813,2,,,,,10m
5074,30102,1,Monday,1,813,1,,,,,10m
5074,30102,10,Monday,1,813,2,,,,,10m
5074,30102,1,Saturday,1,813,1,,,,,10m
5074,30102,10,Saturday,1,813,2,,,,,10m
5074,30102,1,Sunday,1,813,1,,,,,10m
5074,30102,10,Sunday,1,813,2,,,,,10m
5074,30102,1,Thursday,1,813,1,,,,,10m
5074,30102,10,Thursday,1,813,2,,,,,10m
5074,30102,1,Tuesday,1,813,1,,,,,10m
5074,30102,10,Tuesday,1,813,2,,,,,10m
5074,30102,1,Wednesday,1,813,1,,,,,10m
5074,30102,10,Wednesday,1,813,2,,,,,10m
5092,30102,1,Bank Holiday,1,819,1,,,,,10m
5092,30102,1,Friday,1,819,1,,,,,10m
5092,30102,1,Monday,1,819,1,,,,,10m
5092,30102,1,Saturday,1,819,1,,,,,10m
5092,30102,1,Sunday,1,819,1,,,,,10m
5092,30102,1,Thursday,1,819,1,,,,,10m
5092,30102,1,Tuesday,1,819,1,,,,,10m
5092,30102,1,Wednesday,1,819,1,,,,,10m
5098,30102,1,Bank Holiday,1,819,1,,,,,10m
5098,30102,1,Friday,1,819,1,,,,,10m
5098,30102,1,Monday,1,819,1,,,,,10m
5098,30102,1,Saturday,1,819,1,,,,,10m
5098,30102,1,Sunday,1,819,1,,,,,10m
5098,30102,1,Thursday,1,819,1,,,,,10m
5098,30102,1,Tuesday,1,819,1,,,,,10m
5098,30102,1,Wednesday,1,819,1,,,,,10m
5099,30102,1,Bank Holiday,1,825,1,,,,,10m
5099,30102,1,Friday,1,739,1,,,,,10m
5099,30102,1,Monday,1,739,1,,,,,10m
5099,30102,1,Saturday,1,819,1,,,,,10m
5099,30102,1,Sunday,1,825,1,,,,,10m
5099,30102,1,Thursday,1,739,1,,,,,10m
5099,30102,1,Tuesday,1,739,1,,,,,10m
5099,30102,1,Wednesday,1,739,1,,,,,10m
5114,30102,1,Bank Holiday,1,8,1,,,,,10m
5114,30102,1,Bank Holiday,2,115,2,,,,,10m
5114,30102,1,Bank Holiday,2,14,3,,,,,10m
5114,30102,1,Bank Holiday,2,409,4,,,,,10m
5114,30102,1,Friday,1,7,1,,,,,10m
5114,30102,1,Friday,2,315,2,,,,,10m
5114,30102,1,Friday,2,19,3,,,,,10m
5114,30102,1,Friday,2,409,4,,,,,10m
5114,30102,1,Monday,1,7,1,,,,,10m
5114,30102,1,Monday,2,315,2,,,,,10m
5114,30102,1,Monday,2,19,3,,,,,10m
5114,30102,1,Monday,2,409,4,,,,,10m
5114,30102,1,Saturday,1,7,1,,,,,10m
5114,30102,1,Saturday,2,315,2,,,,,10m
5114,30102,1,Saturday,2,19,3,,,,,10m
5114,30102,1,Saturday,2,409,4,,,,,10m
5114,30102,1,Sunday,1,8,1,,,,,10m
5114,30102,1,Sunday,2,115,2,,,,,10m
5114,30102,1,Sunday,2,14,3,,,,,10m
5114,30102,1,Thursday,1,7,1,,,,,10m
5114,30102,1,Thursday,2,315,2,,,,,10m
5114,30102,1,Thursday,2,19,3,,,,,10m
5114,30102,1,Thursday,2,409,4,,,,,10m
5114,30102,1,Tuesday,1,7,1,,,,,10m
5114,30102,1,Tuesday,2,315,2,,,,,10m
5114,30102,1,Tuesday,2,19,3,,,,,10m
5114,30102,1,Tuesday,2,409,4,,,,,10m
5114,30102,1,Wednesday,1,7,1,,,,,10m
5114,30102,1,Wednesday,2,315,2,,,,,10m
5114,30102,1,Wednesday,2,19,3,,,,,10m
5114,30102,1,Wednesday,2,409,4,,,,,10m
5142,30102,1,Bank Holiday,1,819,1,,,,,rigid10m18t
5142,30102,1,Friday,1,819,1,,,,,rigid10m18t
5142,30102,1,Monday,1,819,1,,,,,rigid10m18t
5142,30102,1,Saturday,1,819,1,,,,,rigid10m18t
5142,30102,1,Sunday,1,819,1,,,,,rigid10m18t
5142,30102,1,Thursday,1,819,1,,,,,rigid10m18t
5142,30102,1,Tuesday,1,819,1,,,,,rigid10m18t
5142,30102,1,Wednesday,1,819,1,,,,,rigid10m18t
5149,30102,1,Bank Holiday,1,823,1,,,,,rigid10m18t
5149,30102,1,Friday,1,436,1,,,,,rigid10m18t
5149,30102,1,Monday,1,436,1,,,,,rigid10m18t
5149,30102,1,Saturday,1,436,1,,,,,rigid10m18t
5149,30102,1,Sunday,1,823,1,,,,,rigid10m18t
5149,30102,1,Thursday,1,436,1,,,,,rigid10m18t
5149,30102,1,Tuesday,1,436,1,,,,,rigid10m18t
5149,30102,1,Wednesday,1,436,1,,,,,rigid10m18t
5165,30102,1,Bank Holiday,1,819,1,,,,,10m
5165,30102,1,Friday,1,819,1,,,,,10m
5165,30102,1,Monday,1,819,1,,,,,10m
5165,30102,1,Saturday,1,819,1,,,,,10m
5165,30102,1,Sunday,1,819,1,,,,,10m
5165,30102,1,Thursday,1,819,1,,,,,10m
5165,30102,1,Tuesday,1,819,1,,,,,10m
5165,30102,1,Wednesday,1,819,1,,,,,10m
5168,30102,1,Bank Holiday,1,101,1,,,,,13m
5168,30102,1,Bank Holiday,2,214,2,,,,,13m
5168,30102,1,Bank Holiday,2,217,3,,,,,13m
5168,30102,1,Bank Holiday,2,321,4,,,,,13m
5168,30102,4,Bank Holiday,2,618,5,,,,,13m
5168,30102,6,Bank Holiday,1,421,6,,,,,13m
5168,30102,1,Friday,1,101,1,,,,,13m
5168,30102,1,Friday,2,214,2,,,,,13m
5168,30102,1,Friday,2,217,3,,,,,13m
5168,30102,1,Friday,2,321,4,,,,,13m
5168,30102,4,Friday,2,618,5,,,,,13m
5168,30102,6,Friday,1,421,6,,,,,13m
5168,30102,1,Monday,1,101,1,,,,,13m
5168,30102,1,Monday,2,214,2,,,,,13m
5168,30102,1,Monday,2,217,3,,,,,13m
5168,30102,1,Monday,2,321,4,,,,,13m
5168,30102,4,Monday,2,618,5,,,,,13m
5168,30102,6,Monday,1,421,6,,,,,13m
5168,30102,1,Saturday,1,101,1,,,,,13m
5168,30102,1,Saturday,2,214,2,,,,,13m
5168,30102,1,Saturday,2,217,3,,,,,13m
5168,30102,1,Saturday,2,321,4,,,,,13m
5168,30102,4,Saturday,2,618,5,,,,,13m
5168,30102,6,Saturday,1,421,6,,,,,13m
5168,30102,1,Sunday,1,101,1,,,,,13m
5168,30102,1,Sunday,2,214,2,,,,,13m
5168,30102,1,Sunday,2,217,3,,,,,13m
5168,30102,1,Sunday,2,321,4,,,,,13m
5168,30102,4,Sunday,2,618,5,,,,,13m
5168,30102,6,Sunday,1,421,6,,,,,13m
5168,30102,1,Thursday,1,101,1,,,,,13m
5168,30102,1,Thursday,2,214,2,,,,,13m
5168,30102,1,Thursday,2,217,3,,,,,13m
5168,30102,1,Thursday,2,321,4,,,,,13m
5168,30102,4,Thursday,2,618,5,,,,,13m
5168,30102,6,Thursday,1,421,6,,,,,13m
5168,30102,1,Tuesday,1,101,1,,,,,13m
5168,30102,1,Tuesday,2,214,2,,,,,13m
5168,30102,1,Tuesday,2,217,3,,,,,13m
5168,30102,1,Tuesday,2,321,4,,,,,13m
5168,30102,4,Tuesday,2,618,5,,,,,13m
5168,30102,6,Tuesday,1,421,6,,,,,13m
5168,30102,1,Wednesday,1,101,1,,,,,13m
5168,30102,1,Wednesday,2,214,2,,,,,13m
5168,30102,1,Wednesday,2,217,3,,,,,13m
5168,30102,1,Wednesday,2,321,4,,,,,13m
5168,30102,4,Wednesday,2,618,5,,,,,13m
5168,30102,6,Wednesday,1,421,6,,,,,13m
5182,30102,1,Bank Holiday,1,5,1,,,,,13m
5182,30102,1,Bank Holiday,2,221,2,,,,,13m
5182,30102,1,Bank Holiday,2,217,3,,,,,13m
5182,30102,1,Bank Holiday,2,213,4,,,,,13m
5182,30102,4,Bank Holiday,2,741,5,,,,,13m
5182,30102,6,Bank Holiday,2,413,6,,,,,13m
5182,30102,1,Friday,1,5,1,,,,,13m
5182,30102,1,Friday,2,221,2,,,,,13m
5182,30102,1,Friday,2,217,3,,,,,13m
5182,30102,1,Friday,2,213,4,,,,,13m
5182,30102,4,Friday,2,741,5,,,,,13m
5182,30102,6,Friday,2,413,6,,,,,13m
5182,30102,1,Monday,1,5,1,,,,,13m
5182,30102,1,Monday,2,221,2,,,,,13m
5182,30102,1,Monday,2,217,3,,,,,13m
5182,30102,1,Monday,2,213,4,,,,,13m
5182,30102,4,Monday,2,741,5,,,,,13m
5182,30102,6,Monday,2,413,6,,,,,13m
5182,30102,1,Saturday,1,5,1,,,,,13m
5182,30102,1,Saturday,2,221,2,,,,,13m
5182,30102,1,Saturday,2,217,3,,,,,13m
5182,30102,1,Saturday,2,213,4,,,,,13m
5182,30102,4,Saturday,2,741,5,,,,,13m
5182,30102,6,Saturday,2,413,6,,,,,13m
5182,30102,1,Sunday,1,5,1,,,,,13m
5182,30102,1,Sunday,2,221,2,,,,,13m
5182,30102,1,Sunday,2,217,3,,,,,13m
5182,30102,1,Sunday,2,213,4,,,,,13m
5182,30102,4,Sunday,2,741,5,,,,,13m
5182,30102,6,Sunday,2,413,6,,,,,13m
5182,30102,1,Thursday,1,5,1,,,,,13m
5182,30102,1,Thursday,2,221,2,,,,,13m
5182,30102,1,Thursday,2,217,3,,,,,13m
5182,30102,1,Thursday,2,213,4,,,,,13m
5182,30102,4,Thursday,2,741,5,,,,,13m
5182,30102,6,Thursday,2,413,6,,,,,13m
5182,30102,1,Tuesday,1,5,1,,,,,13m
5182,30102,1,Tuesday,2,221,2,,,,,13m
5182,30102,1,Tuesday,2,217,3,,,,,13m
5182,30102,1,Tuesday,2,213,4,,,,,13m
5182,30102,4,Tuesday,2,741,5,,,,,13m
5182,30102,6,Tuesday,2,413,6,,,,,13m
5182,30102,1,Wednesday,1,5,1,,,,,13m
5182,30102,1,Wednesday,2,221,2,,,,,13m
5182,30102,1,Wednesday,2,217,3,,,,,13m
5182,30102,1,Wednesday,2,213,4,,,,,13m
5182,30102,4,Wednesday,2,741,5,,,,,13m
5182,30102,6,Wednesday,2,413,6,,,,,13m
5197,30102,1,Bank Holiday,1,139,1,,,,,8m
5197,30102,1,Friday,1,139,1,,,,,8m
5197,30102,1,Monday,1,139,1,,,,,8m
5197,30102,1,Saturday,1,139,1,,,,,8m
5197,30102,1,Sunday,1,139,1,,,,,8m
5197,30102,1,Thursday,1,139,1,,,,,8m
5197,30102,1,Tuesday,1,139,1,,,,,8m
5197,30102,1,Wednesday,1,139,1,,,,,8m
5203,30102,1,Bank Holiday,1,823,1,,,,,rigid10m18t
5203,30102,1,Friday,1,337,1,,,,,rigid10m18t
5203,30102,1,Monday,1,337,1,,,,,rigid10m18t
5203,30102,1,Saturday,1,337,1,,,,,rigid10m18t
5203,30102,1,Sunday,1,823,1,,,,,rigid10m18t
5203,30102,1,Thursday,1,337,1,,,,,rigid10m18t
5203,30102,1,Tuesday,1,337,1,,,,,rigid10m18t
5203,30102,1,Wednesday,1,337,1,,,,,rigid10m18t
5207,30102,1,Bank Holiday,1,238,1,,,,,10m
5207,30102,1,Friday,1,819,1,,,,,10m
5207,30102,1,Monday,1,819,1,,,,,10m
5207,30102,1,Saturday,1,819,1,,,,,10m
5207,30102,1,Sunday,1,238,1,,,,,10m
5207,30102,1,Thursday,1,819,1,,,,,10m
5207,30102,1,Tuesday,1,819,1,,,,,10m
5207,30102,1,Wednesday,1,819,1,,,,,10m
5223,30102,1,Bank Holiday,1,206,1,,,,,10m
5223,30102,1,Friday,1,206,1,,,,,10m
5223,30102,1,Monday,1,206,1,,,,,10m
5223,30102,1,Saturday,1,206,1,,,,,10m
5223,30102,1,Sunday,1,206,1,,,,,10m
5223,30102,1,Thursday,1,206,1,,,,,10m
5223,30102,1,Tuesday,1,206,1,,,,,10m
5223,30102,1,Wednesday,1,206,1,,,,,10m
5225,30102,1,Bank Holiday,1,813,1,,,,,10m
5225,30102,1,Friday,1,813,1,,,,,10m
5225,30102,1,Monday,1,813,1,,,,,10m
5225,30102,1,Saturday,1,813,1,,,,,10m
5225,30102,1,Sunday,1,813,1,,,,,10m
5225,30102,1,Thursday,1,813,1,,,,,10m
5225,30102,1,Tuesday,1,813,1,,,,,10m
5225,30102,1,Wednesday,1,813,1,,,,,10m
5227,30102,1,Bank Holiday,1,139,1,,,,,8m
5227,30102,1,Friday,1,739,1,,,,,8m
5227,30102,1,Monday,1,739,1,,,,,8m
5227,30102,1,Saturday,1,739,1,,,,,8m
5227,30102,1,Sunday,1,139,1,,,,,8m
5227,30102,1,Thursday,1,739,1,,,,,8m
5227,30102,1,Tuesday,1,739,1,,,,,8m
5227,30102,1,Wednesday,1,739,1,,,,,8m
5228,30102,1,Bank Holiday,1,438,1,,,,,10m
5228,30102,10,Bank Holiday,1,438,2,,,,,10m
5228,30102,1,Friday,1,819,1,,,,,10m
5228,30102,10,Friday,1,819,2,,,,,10m
5228,30102,1,Monday,1,819,1,,,,,10m
5228,30102,10,Monday,1,819,2,,,,,10m
5228,30102,1,Saturday,1,819,1,,,,,10m
5228,30102,10,Saturday,1,819,2,,,,,10m
5228,30102,1,Sunday,1,438,1,,,,,10m
5228,30102,10,Sunday,1,438,2,,,,,10m
5228,30102,1,Thursday,1,819,1,,,,,10m
5228,30102,10,Thursday,1,819,2,,,,,10m
5228,30102,1,Tuesday,1,819,1,,,,,10m
5228,30102,10,Tuesday,1,819,2,,,,,10m
5228,30102,1,Wednesday,1,819,1,,,,,10m
5228,30102,10,Wednesday,1,819,2,,,,,10m
5246,30102,1,Bank Holiday,1,823,1,,,,,10m
5246,30102,1,Friday,1,819,1,,,,,10m
5246,30102,1,Monday,1,819,1,,,,,10m
5246,30102,1,Saturday,1,819,1,,,,,10m
5246,30102,1,Sunday,1,823,1,,,,,10m
5246,30102,1,Thursday,1,819,1,,,,,10m
5246,30102,1,Tuesday,1,819,1,,,,,10m
5246,30102,1,Wednesday,1,819,1,,,,,10m
5270,30102,1,Bank Holiday,1,823,1,,,,,10m
5270,30102,1,Friday,1,819,1,,,,,10m
5270,30102,1,Monday,1,819,1,,,,,10m
5270,30102,1,Saturday,1,819,1,,,,,10m
5270,30102,1,Sunday,1,823,1,,,,,10m
5270,30102,1,Thursday,1,819,1,,,,,10m
5270,30102,1,Tuesday,1,819,1,,,,,10m
5270,30102,1,Wednesday,1,819,1,,,,,10m
5278,30102,1,Bank Holiday,1,819,1,,,,,13m
5278,30102,1,Friday,1,819,1,,,,,13m
5278,30102,1,Monday,1,819,1,,,,,13m
5278,30102,1,Saturday,1,819,1,,,,,13m
5278,30102,1,Sunday,1,819,1,,,,,13m
5278,30102,1,Thursday,1,819,1,,,,,13m
5278,30102,1,Tuesday,1,819,1,,,,,13m
5278,30102,1,Wednesday,1,819,1,,,,,13m
5318,30102,1,Bank Holiday,1,825,1,,,,,rigid10m18t
5318,30102,1,Friday,1,337,1,,,,,rigid10m18t
5318,30102,1,Monday,1,337,1,,,,,rigid10m18t
5318,30102,1,Saturday,1,337,1,,,,,rigid10m18t
5318,30102,1,Sunday,1,825,1,,,,,rigid10m18t
5318,30102,1,Thursday,1,337,1,,,,,rigid10m18t
5318,30102,1,Tuesday,1,337,1,,,,,rigid10m18t
5318,30102,1,Wednesday,1,337,1,,,,,rigid10m18t
5325,30102,1,Bank Holiday,1,10,1,,,,,13m
5325,30102,1,Bank Holiday,2,114,2,,,,,13m
5325,30102,1,Bank Holiday,2,112,3,,,,,13m
5325,30102,1,Friday,1,37,1,,,,,13m
5325,30102,1,Friday,2,47,2,,,,,13m
5325,30102,1,Friday,2,219,3,,,,,13m
5325,30102,1,Monday,1,37,1,,,,,13m
5325,30102,1,Monday,2,47,2,,,,,13m
5325,30102,1,Monday,2,219,3,,,,,13m
5325,30102,1,Saturday,1,37,1,,,,,13m
5325,30102,1,Saturday,2,47,2,,,,,13m
5325,30102,1,Saturday,2,219,3,,,,,13m
5325,30102,1,Sunday,1,10,1,,,,,13m
5325,30102,1,Sunday,2,44,2,,,,,13m
5325,30102,1,Thursday,1,37,1,,,,,13m
5325,30102,1,Thursday,2,47,2,,,,,13m
5325,30102,1,Thursday,2,219,3,,,,,13m
