Location Id,Depot Id,Product Code,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Bank Holiday
2092,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2092,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2097,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2097,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2101,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2101,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2134,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2134,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2152,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2152,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2161,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2161,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2166,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2166,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2169,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2169,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2172,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2172,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2174,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2174,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2176,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2176,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2179,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2179,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2190,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2190,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2218,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2218,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2239,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2239,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2249,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2249,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2265,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2265,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2271,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2271,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2297,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2297,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2299,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2299,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2310,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2310,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2326,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2326,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2327,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2327,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2329,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2329,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2330,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2330,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2357,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2357,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2373,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2373,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2377,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2377,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2391,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2391,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2393,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2393,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2394,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2394,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2436,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2436,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2469,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2469,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2470,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2470,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2502,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2502,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2506,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2506,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2527,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2527,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2554,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2554,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2568,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2568,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2569,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2569,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2574,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2574,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2600,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2600,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2603,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2603,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2618,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2618,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2619,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2619,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2621,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2621,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2634,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2634,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2639,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2639,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2665,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2665,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2671,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2671,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2684,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2684,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2685,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2685,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2697,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2697,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2709,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2709,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2720,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2720,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2722,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2722,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2726,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2726,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2730,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2730,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2745,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2745,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2747,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2747,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2748,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2748,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2751,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2751,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2757,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2757,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2775,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2775,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2777,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2777,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2789,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2789,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2805,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2805,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2806,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2806,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2807,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2807,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2826,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2826,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2832,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2832,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2848,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2848,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2877,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2877,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2882,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2882,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2889,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2889,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2948,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2948,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2955,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2955,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2962,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2962,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2986,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2986,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2988,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2988,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2998,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2998,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3060,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3060,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3069,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3069,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3082,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3082,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3086,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3086,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3093,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3093,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3105,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3105,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3107,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3107,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3120,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3120,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3130,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3130,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3131,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3131,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3156,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3156,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3177,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3177,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3215,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3215,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3222,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3222,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3234,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3234,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3236,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3236,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3240,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3240,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3245,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3245,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3252,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3252,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3256,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3256,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3264,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3264,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3273,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3273,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3291,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3291,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3301,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3301,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3305,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3305,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3317,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3317,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3320,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3320,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3322,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3322,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3329,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3329,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3331,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3331,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3332,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3332,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3349,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3349,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3352,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3352,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3356,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3356,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3359,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3359,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3361,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3361,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3366,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3366,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3373,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3373,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3417,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3417,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3422,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3422,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3448,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3448,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3474,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3474,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3482,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3482,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3483,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3483,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3490,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3490,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3786,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3786,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4337,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4337,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4351,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4351,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4359,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4359,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4371,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4371,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4381,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4381,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4389,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4389,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4394,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4394,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4396,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4396,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4400,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4400,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4436,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4436,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4474,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4474,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4483,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4483,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4521,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4521,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4634,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4634,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4815,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4815,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4822,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4822,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4827,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4827,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4828,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4828,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4830,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4830,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4832,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4832,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4835,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4835,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4849,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4849,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4851,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4851,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4901,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4901,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4911,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4911,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4916,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4916,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4923,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4923,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5004,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5004,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5013,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5013,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5084,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5084,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5086,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5086,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5116,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5116,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5120,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5120,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5123,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5123,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5125,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5125,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5130,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5130,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5140,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5140,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5152,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5152,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5157,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5157,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5158,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5158,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5177,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5177,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5178,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5178,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5196,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5196,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5199,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5199,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5210,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5210,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5215,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5215,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5222,37198,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5222,37198,11,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
