Location Id,Location Name,Location Type,Format,Dotcom Locations,Night to Day Locations,Number of Bays,Drop Sequence,Paired Location,Last Drop Restriction,Council Restricted,Country,Cage Consolidation,Vol Before Cage Consolidation
6700,Pensett High St,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6716,Kingswinford Bromley Lane,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6722,Weedon High St,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6727,Wolverhampton Birches Barn,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6738,Walton Hersham,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6741,Bilston Willenhall,Store,Express,No,No,1,,,No,No,England,Yes,7
6742,Windsor Clarence Rd,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6747,High Wycombe Chapel Lane,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6748,Stokenchurch Wycombe Rd,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6777,Kidderminster Stourbridge Rd,Store,Express,No,No,1,Last Drop,,No,Yes,England,Yes,7
6782,Leicester Lutterworth Rd,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6788,Horsham Silver Wok,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6789,Poole Ringwood Rd  Express,Store,Express,No,No,1,,,No,No,England,Yes,7
6795,Eastleigh Bishopstoke  Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6809,Telford Hadley District,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6813,Southampton Witts Hill Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6817,High Wycombe Hatters Lane,Store,Express,No,No,1,,,No,No,England,Yes,7
6818,Reading Oxford Rd,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6820,Ashford Staines RD,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6830,Hythe Langdown Lawn Express,Store,Express,No,No,1,,,No,No,England,Yes,7
6832,Luton Eaton Rd,Store,Express,No,No,1,First Drop,,No,Yes,England,Yes,7
6834,Reading London Rd,Store,Express,No,No,1,,,No,No,England,Yes,7
6836,Southall King St,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6840,Southampton Thornhill Park Road Express,Store,Express,No,No,1,,,No,No,England,Yes,7
6841,Southsea Palmerston Road Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6852,Wolverhampton Hurst Rd,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6854,Glenfield Dominion Leics,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6857,Countesthorpe,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6858,Cannock Stafford Rd,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6876,Willenhall High St,Store,Express,No,No,1,,,No,No,England,Yes,7
6880,Headington London Rd,Store,Express,No,No,1,First Drop,,No,Yes,England,Yes,7
6897,Maidenhead Furze platt,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6998,Wembley,Store,Metro,No,No,1,,,No,Yes,England,Yes,7
30002,Doncaster DC,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
30052,Snodland DC,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
30053,Didcot DC,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
30054,Dagenham DC,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
30102,Hinckley DC,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
30103,Southampton DC,Depot,Fresh RDC,No,No,30,,,No,No,England,No,1000
30110,Peterborough DC,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
30111,Livingston DC,Depot,Fresh & Grocery RDC,No,No,1,,,No,No,Scotland,No,1000
30113,Widnes DC,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
34002,Magor DC,Depot,Grocery RDC,No,No,1,,,No,No,Wales,No,1000
34512,Lichfield DC,Depot,Grocery RDC,No,No,1,,,No,No,England,No,1000
34514,Middlesbrough DC,Depot,Grocery NDC,No,No,1,,,No,No,England,No,1000
34515,Avonmouth DC,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
34517,Reading DC,Depot,Grocery RDC,No,No,1,,,No,No,England,No,1000
35606,Magor TS,Depot,Grocery RDC,No,No,1,,,No,No,Wales,No,1000
35611,Goole DC,Depot,Grocery RDC,No,No,1,,,No,No,England,No,1000
35612,Daventry Clothing DC,Depot,Grocery NDC,No,No,1,,,No,No,England,No,1000
37197,Daventry Frozen DC,Depot,Frozen RDC,No,No,1,,,No,No,England,No,1000
37198,Thurrock DC,Depot,Grocery RDC,No,No,1,,,No,No,England,No,1000
38110,Daventry TS,Satilite Hub,RTS,No,No,1,,,No,No,England,No,1000
38111,Newton Abbott Consol Hub,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
51019,Southampton Depot Free Fruit New,Staff restaurant,Staff restaurant,No,No,1,,,No,No,England,No,1000
53001,Tesco Czech Republic,Export,Export,No,No,1,,,No,No,England,,
53002,Tesco Hungary,Export,Export,No,No,1,,,No,No,England,,
53005,Poland Gliwice,Export,Export,No,No,1,,,No,No,England,,
53006,Tesco Slovak Republic,Export,Export,No,No,1,,,No,No,England,,
53008,Export - Tesco Thailand,Export,Export,No,No,1,,,No,No,England,,
53015,Mena Malta,Export,Export,No,No,1,,,No,No,England,,
53021,Mena Singapore,Export,Export,No,No,1,,,No,No,England,,
53023,Poland Teresin,Export,Export,No,No,1,,,No,No,England,,
53024,Bermuda Distributer,Export,Export,No,No,1,,,No,No,England,,
53029,SOK Finland - (Ferryfreight Fresh),Export,Export,No,No,1,,,No,No,England,,
53031,Hong Kong,Export,Export,No,No,1,,,No,No,England,,
53034,MENA Cyprus ,Export,Export,No,No,1,,,No,No,England,,
53039,FERRY PORT ( Alliance Guernsey ),Export,Export,No,No,1,,,No,No,Export,,
53041,Reynolds Catering Supplies LTD,Export,Export,No,No,1,,,No,No,Export,,
53055,FERRY PORT ( Alliance Jersey ),Export,Export,No,No,1,,,No,No,Export,,
53057,Pakistan,Export,Export,No,No,1,,,No,No,England,,
53060,CE Consolidation,Export,Export,No,No,1,,,No,No,England,,
53062,Hong Kong Airfreight,Export,Export,No,No,1,,,No,No,England,,
53063,SOK Finland - (Airfreight Fresh),Export,Export,No,No,1,,,No,No,England,,
53065,Walker House Jersey,Export,Export,No,No,1,,,No,No,Export,,
53070,St  Ouen Jersey,Export,Export,No,No,1,,,No,No,Export,,
53071,Broad Street Jersey,Export,Export,No,No,1,,,No,No,Export,,
53072,Singapore Airfreight,Export,Export,No,No,1,,,No,No,England,,
53075,Saigon Union of Trading Cooperatives Vietnam,Export,Export,No,No,1,,,No,No,England,,
53080,Bingo Bosnia,Export,Export,No,No,1,,,No,No,England,,
57815,BKR 618CHEF DIRECT DC,Booker,Booker,No,No,1,,,No,No,England,No,1000
57866,BKRCC 184 Burton,Booker,Booker,No,No,1,,,No,No,England,No,1000
57867,BKRCC 185 Leicester,Booker,Booker,No,No,1,,,No,No,England,No,1000
57868,BKRCC 190 Tamworth,Booker,Booker,No,No,1,,,No,No,England,No,1000
57869,BKRCC 191 Warwick,Booker,Booker,No,No,1,,,No,No,England,No,1000
57872,BKRCC 195 Swindon,Booker,Booker,No,No,1,,,No,No,England,No,1000
57898,BKRCC 273 Slough,Booker,Booker,No,No,1,,,No,No,England,No,1000
57902,BKRCC 280 Worcester,Booker,Booker,No,No,1,,,No,No,England,No,1000
57905,BKRCC 290 High Wycombe,Booker,Booker,No,No,1,,,No,No,England,No,1000
57907,BKRCC 302 Coventry,Booker,Booker,No,No,1,,,No,No,England,No,1000
57910,BKRCC 305 Rugby,Booker,Booker,No,No,1,,,No,No,England,No,1000
57927,BKRCC 327 Nottingham,Booker,Booker,No,No,1,,,No,No,England,No,1000
57929,BKRCC 329 Luton,Booker,Booker,No,No,1,,,No,No,England,No,1000
57930,BKRCC 331 Nuneaton,Booker,Booker,No,No,1,,,No,No,England,No,1000
57932,BKRCC 337 Stirchley,Booker,Booker,No,No,1,,,No,No,England,No,1000
57940,BKRCC 351 Sunbury,Booker,Booker,No,No,1,,,No,No,England,No,1000
57942,BKRCC 354 Saltley,Booker,Booker,No,No,1,,,No,No,England,No,1000
57944,BKRCC 356 Greenford,Booker,Booker,No,No,1,,,No,No,England,No,1000
57945,BKRCC 357 Wolverhampton,Booker,Booker,No,No,1,,,No,No,England,No,1000
57948,BKRCC 366 Kingswinford,Booker,Booker,No,No,1,,,No,No,England,No,1000
57954,BKRCC 377 Derby AR,Booker,Booker,No,No,1,,,No,No,England,No,1000
57956,BKRCC 380 Wolves SR,Booker,Booker,No,No,1,,,No,No,England,No,1000
57988,BKRCC 534 Oxford,Booker,Booker,No,No,1,,,No,No,England,No,1000
57999,MAKRO 572 Birmingham,Booker,Booker,No,No,1,,,No,No,England,No,1000
58006,MAKRO 581 Enfield,Booker,Booker,No,No,1,,,No,No,England,No,1000
58008,MAKRO 584 Leicester,Booker,Booker,No,No,1,,,No,No,England,No,1000
58009,MAKRO 585 Reading,Booker,Booker,No,No,1,,,No,No,England,No,1000
68807,Washington Consol Hub,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
1052355,Noble Foods (Cannock),Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1162602,Moy Park LTD,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1234567,Samworth Brothers,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1234568,Samworth Brothers Beaumont Leys,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1234569,Samworth Brothers/ Oak Meadow,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1422601,Polarcube (01977 655845),Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1423200,Fowler Welch (Bourne),Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1764550,Braces Bakery,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1910827,Moy Park,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1928903,Flamingo Produce,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1928904,Keelings,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1928909,Van Den Bergh,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1928910,Katsouris,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929601,Natures Way (Runcton),Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929604,Kerry Foods,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929605,Alresford Salads,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929610,Langmeads (Bosham),Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929646,Fiddleford Mushrooms,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929805,Kingdom Bakeries,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929808,Monaghan Mushrooms,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929902,Berry Gardens,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929906,Staveleys Eggs,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929909,Drinkwater Mushrooms,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1930001,XPO Logistics,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1930301,Grain D'Or,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1930304,Fine Lady Bakery,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1930306,Alresford Salads,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1930310,Katsouris,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1930311,World Flowers,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931000,Fine Lady Bakery,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931001,Kerry Foods Fradley Park,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931004,Ceva Corby,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931007,Flagship Meats,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931012,Warrens,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931028,Wealmoor Tewkesbury,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931029,Dairycrest,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931030,Stobart Alcester Depot,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931035,P.O.S. Bags,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931601,Coolchain,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931604,Griffin & Brand,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931609,Van Den Burgh,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931620,St. Nicholas,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931624,Grapes Direct,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931625,Hoads Farm,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931900,Pizza Factory,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931901,Solway Manton Wood,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931905,Reed Boardall,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931906,Laurens Patisserie Ltd,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931907,Seachill,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931908,Branstons,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931909,Arla Foods,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931911,Hedon Salads,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931912,Monaghan Mushrooms,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931914,Stobarts,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931915,Fletchers Bakery,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931917,Key Country Foods,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1931930,Nottingham Bakery (Hovis),Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1932102,Branstons,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1932103,Monahan Mushrooms,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1932106,Rodda Cream,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1932110,Memory Lane Cakes,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1932111,Yeo Valley,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1932121,Dartfresh,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1932144,St Merryn M'Thyr,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1932147,Langdons,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1932155,Roache Foods,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
2103200,Culina Market Drayton,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
2103201,Culina Stafford,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
2336400,Whyte & Mckay,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
3328600,Bourne Salads,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126802,Bartletts,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126803,Geest,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126804,Flamingo,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126806,Corby (Saxon),Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126807,Bowes,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126808,Ramsay,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126810,Solway Corby,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126811,Zwetsloots,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126813,Branstons,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126816,Turners,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126820,Ceva Corby,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6172702,Frank Roberts Bakery,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
7892100,Resource Animal Feed,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
8880030,Stobarts,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
3225800,Pratts Bananas,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6126812,Culina Avonmouth,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6888100,Avara Foods,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
4826980,Berryworld Hall Hunter ,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
5041520,Stourgarden,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
3145,St Neots,Store,Extra,Yes,No,1,,,No,No,England,Yes,7
2125,Didcot Fare Share,Fare Share,Fare Share,No,No,1,,,No,No,England,No,1000
38508,Hinckley RSU,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
9999999,Fowler Welch SC,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
35100,Fenny Lock,Depot,Grocery RDC,No,No,1,,,No,No,England,No,1000
4460,Windsor Peascod Street,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5527,Little Chalfont,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6261,Bovingdon High St,Store,Express,No,No,1,,,No,Yes,England,Yes,7
2284,Birmingham Fareshare,Fare Share,Fare Share,No,No,1,,,No,No,England,No,1000
50876,Depot Daventry Grocery New,Staff restaurant,Staff restaurant,No,No,1,,,No,No,England,No,1000
50877,Depot Daventry Clothing New,Staff restaurant,Staff restaurant,No,No,1,,,No,No,England,No,1000
50878,Depot Daventry Frozen New,Staff restaurant,Staff restaurant,No,No,1,,,No,No,England,No,1000
50885,Depot Lichfield New,Staff restaurant,Staff restaurant,No,No,1,,,No,No,England,No,1000
50891,Depot Reading New,Staff restaurant,Staff restaurant,No,No,1,,,No,No,England,No,1000
53012,Mena Bahrain,Export,Export,No,No,1,,,No,No,England,No,1000
53017,Mena Kuwait,Export,Export,No,No,1,,,No,No,England,No,1000
53052,Canda Overwaitea,Export,Export,No,No,1,,,No,No,England,No,1000
57816,BKR 665BRP ANDOVER DC,Booker,Booker,No,No,1,,,No,No,England,No,1000
57840,BKRCC 132 Basingstoke,Booker,Booker,No,No,1,,,No,No,England,No,1000
57841,BKRCC 133 Chichester,Booker,Booker,No,No,1,,,No,No,England,No,1000
57843,BKRCC 137 Salisbury,Booker,Booker,No,No,1,,,No,No,England,No,1000
57845,BKRCC 140 Weymouth,Booker,Booker,No,No,1,,,No,No,England,No,1000
57864,BKRCC 179 Worthing,Booker,Booker,No,No,1,,,No,No,England,No,1000
57879,BKRCC 219 Sandown,Booker,Booker,No,No,1,,,No,No,England,No,1000
57908,BKRCC 303 Bournemouth,Booker,Booker,No,No,1,,,No,No,England,No,1000
57909,BKRCC 304 Portsmouth,Booker,Booker,No,No,1,,,No,No,England,No,1000
57918,BKRCC 314 Eastleigh,Booker,Booker,No,No,1,,,No,No,England,No,1000
57923,BKRCC 321 Aldershot,Booker,Booker,No,No,1,,,No,No,England,No,1000
57926,BKRCC 326 Cowes,Booker,Booker,No,No,1,,,No,No,England,No,1000
58004,MAKRO 579 Southampton,Booker,Booker,No,No,1,,,No,No,England,No,1000
58011,MAKRO 587 Poole,Booker,Booker,No,No,1,,,No,No,England,No,1000
53074,Coupang Corp South Korea,Export,Export,No,No,1,,,No,No,England,No,1000
50907,Export - Commercial,Export,Export,No,No,1,,,No,No,England,No,1000
53069,Barbados,Export,Export,No,No,1,,,No,No,England,No,1000
53073,Trinidad & Tobago,Export,Export,No,No,1,,,No,No,England,No,1000
53078,Dominican Republic,Export,Export,No,No,1,,,No,No,England,No,1000
53079,Jamaica,Export,Export,No,No,1,,,No,No,England,No,1000
53082,Cayman Islands,Export,Export,No,No,1,,,No,No,England,No,1000
4854,Pinner Exp,Store,Express,No,No,1,,,No,Yes,England,Yes,7
2063,Milton Keynes Fareshare,Fare Share,Fare Share,No,No,1,,,No,No,England,No,1000
53014,UAE,Export,Export,No,No,1,,,No,No,England,No,1000
storage001,Swadlincote Cage Centre,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
storage003,Teacrate BIR,Depot,Fresh RDC,No,No,1,,,No,No,England,No,1000
8881000,Wightlink Ferry Terminal,Port,Port,No,No,1,,,No,No,England,No,1000
53092,Grenada – BGA,Export,Export,No,No,1,,,No,No,England,No,1000
53094,Serbia - VICI,Export,Export,No,No,1,,,No,No,England,No,1000
53095,Ukraine - VICI,Export,Export,No,No,1,,,No,No,England,No,1000
4804,Meadow Way EXP,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4824,Northwood EXP,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4816,Farnborough EXP,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4829,Hartley Wintney EXP,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4783,Toothill Village EXP ,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4798,Telford Woodside EXP,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4799,Narrow Hall Meadow EXP,Store,Express,No,No,1,,,No,No,England,Yes,7
4797,Malinslee EXP,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4831,Beaconsfield EXP,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4846,Stratford Upon Avon EXP,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4840,Birmingham Bagt Strt EXP,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4497,Penrice Garage EXP,Store,Express,No,No,1,,,No,Yes,England,Yes,7
53068,Panda Retails Co - Sa,Export,Export,No,No,1,,,No,No,England,No,1000
4843,Coventry Bishpgat Exp,Store,Express,No,No,1,,,No,Yes,England,Yes,7
1929603,Natures Way (Drayton),Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
38510,Southampton RSU,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929602,Natures Way (Selsey),Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
1929600,Natures Way (Merston),Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
62207,Cranswick Milton Keynes,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
53010,Jersey Alliance Holdings,Export,Export,No,No,1,,,No,No,England,No,1000
53027,Le Cocqs,Export,Export,No,No,1,,,No,No,England,No,1000
4838,UFC WB,Store,Dotcom Centre,No,No,1,,,No,No,England,Yes,7
4780,Botley Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
2259,Cheam Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
2934,New Malden Extra,Store,Extra,Yes,No,1,,,No,No,England,Yes,7
3295,Tolworth Express,Store,Express,No,No,1,First drop,,No,No,England,Yes,7
3300,Thornton Heath,Store,Superstore,No,No,1,,,No,No,England,Yes,7
4564,Bromley Plaistow Lane,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6156,Kingston Thames ,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6443,Folkestone Dover Rd,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6686,Surbiton 175 Hook Road,Store,Express,No,No,1,,,No,Yes,England,Yes,7
53099,Guernsey Online,Export,Export,No,No,1,,,No,No,England,No,1000
53093,Jersey Online,Export,Export,No,No,1,,,No,No,England,No,1000
4888,Twickenham Whitton Rd Exp,Store,Express,No,No,1,,,No,Yes,England,Yes,7
53025,Antigua BGA,Export,Export,No,No,1,,,No,No,England,No,1000
53011,Bermuda - Tortola,Export,Export,No,No,1,,,No,No,England,No,1000
53051,Mena Qatar,Export,Export,No,No,1,,,No,No,England,No,1000
53009,Grenada- BGA,Export,Export,No,No,1,,,No,No,England,No,1000
53043,Barbados Emerald  - BGA,Export,Export,No,No,1,,,No,No,England,No,1000
53098,Jrsy OldFarm Allianc,Export,Export,No,No,1,,,No,No,England,No,1000
3459920,Flamingo Plants ,Supplier Collection,Supplier Collection,No,No,1,,,No,No,England,No,1000
6668,London 101 New Cavendish St,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6485,London More,Store,Express,No,No,1,,,No,Yes,England,Yes,7
2304,Barton Torquay Exp,Store,Express,No,No,1,,,No,Yes,England,Yes,7
2365,Crediton Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
2468,Exminster Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
2486,Exeter Metro,Store,Metro,No,No,1,,,No,No,England,Yes,7
2522,Falmouth Metro,Store,Metro,No,No,1,,,No,Yes,England,Yes,7
2620,Heavitree Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
2774,Kingsteignton Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
3033,Plymouth Metro,Store,Metro,No,No,1,,,No,No,England,Yes,7
3072,Plympton Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
3287,Torquay Metro,Store,Metro,No,No,1,,,No,Yes,England,Yes,7
3296,Torquay Express,Store,Express,No,No,1,,,No,Yes,England,Yes,7
3575,Plymouth Notte St,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4369,Barnstaple High St,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4625,Plymouth Alexandra Rd,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4898,Paignton Victoria Exp,Store,Express,No,No,1,,,No,Yes,England,Yes,7
4918,Budleigh Saltrton Exp,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5256,Churchill Road Exmouth Exp,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5258,Compton Plymouth Exp,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5319,High St Sidmouth Exp,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5349,Bovey Tracey Exp,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5534,Falmouth,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5616,Teignmouth ,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5676,Newquay Narrwcliffe,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5865,Exeter Cowick Street,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5884,Plymouth Beamount Rd,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5891,Paignton Torquay,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5910,Torquay Lymington,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5919,Brixham,Store,Express,No,No,1,,,No,Yes,England,Yes,7
5920, Lyme Regis,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6061,Exeter Sidwell,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6087,Torquay Babacombe Rd ,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6097,Plymouth St Marys,Store,Express,No,No,1,,,No,Yes,England,Yes,7
6107,Exmouth Rolle St,Store,Express,No,No,1,,,No,Yes,England,Yes,7
