Location Id,Depot Id,Schedule OTB with Wave,Loading Time - Fixed,Unloading Time - Fixed,Loading Time - Variable,Unloading Time - Variable,RSU Percentage Override,Balance Profile,First Balance Load Percentage
3112,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3116,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3137,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3148,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3179,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3180,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3189,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3205,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3232,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3235,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3246,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3257,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3283,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3292,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3304,30052,1,01:05:00,01:05:00,00:00:00,00:00:00,,Default,
3330,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3355,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3386,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3389,30052,1,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
3399,30052,2,01:05:00,01:05:00,00:00:00,00:00:00,,Default,
3400,30052,1,01:05:00,01:05:00,00:00:00,00:00:00,,Default,
3401,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3402,30052,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
3446,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4342,30052,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
4356,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4376,30052,1,00:20:00,00:20:00,00:03:00,00:03:00,,Default,
4387,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4392,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4490,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4498,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4502,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4616,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4619,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4647,30052,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4791,30052,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4808,30052,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4817,30052,1,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
4836,30052,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4857,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4875,30052,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4894,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4935,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
5001,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5003,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5061,30052,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5069,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5102,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5122,30052,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5145,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5214,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5226,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5233,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5234,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5238,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5311,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5337,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
5346,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
5356,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5374,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5420,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5424,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5444,30052,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
5470,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5510,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5511,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5514,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5530,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5537,30052,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5560,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5601,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
5608,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5645,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5649,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5651,30052,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5686,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5687,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5708,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5710,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5729,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5735,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5857,30052,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
5863,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5882,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5904,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5942,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5998,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
5999,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
6071,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6093,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6094,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6104,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6133,30052,1,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
6147,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6166,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6196,30052,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
6220,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6224,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6239,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6260,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6290,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6335,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6372,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6386,30052,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6424,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6495,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6496,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6500,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6511,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6523,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6531,30052,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
6575,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6630,30052,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
6637,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6650,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6664,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6675,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6690,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6698,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6706,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6725,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6763,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6765,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6774,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
6784,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
6785,30052,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
6790,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6802,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6827,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6835,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6843,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6885,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6981,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6999,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
57817,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57844,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57880,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57881,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57890,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57906,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57912,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57917,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57952,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57986,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57989,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57991,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57992,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57994,30052,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
1929902,30052,0,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
1931601,30052,0,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
30052,30052,0,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
30054,30052,0,00:20:00,00:20:00,00:00:00,00:00:00,,Default,
7892100,30052,0,00:20:00,00:20:00,00:00:15,00:00:15,,Default,
38507,30052,0,00:30:00,00:30:00,00:00:00,00:00:00,,Default,
37198,30052,0,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
999,30052,0,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6029,68807,0,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2058,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2065,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
2072,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2073,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
2078,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2082,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2092,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2097,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2101,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
2134,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2152,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2161,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2166,37198,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
2169,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2172,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2174,37198,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
2176,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2179,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2190,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2218,37198,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
2239,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2249,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2265,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2271,37198,2,00:00:00,00:00:00,00:01:30,00:01:30,,Default,
2297,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2299,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2310,37198,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
2326,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2327,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
2329,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2330,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2357,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2373,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2377,37198,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
2391,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2393,37198,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
2394,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
2436,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2469,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2470,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2502,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2506,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2527,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2554,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2568,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2569,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2574,37198,2,00:20:00,00:20:00,00:04:30,00:04:30,,Default,
2600,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2603,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2618,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2619,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2621,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2634,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2639,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2665,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2671,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2684,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2685,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2697,37198,2,00:20:00,00:20:00,00:04:30,00:04:30,,Default,
2709,37198,2,00:00:00,00:00:00,00:00:45,00:00:45,,Default,
2720,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2722,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2726,37198,2,00:00:00,00:00:00,00:01:30,00:01:30,,Default,
2730,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2745,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2747,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2748,37198,2,00:20:00,00:20:00,00:01:15,00:01:15,,Default,
2751,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2757,37198,2,00:20:00,00:20:00,00:04:45,00:04:45,,Default,
2775,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2777,37198,2,00:20:00,00:20:00,00:04:30,00:04:30,,Default,
2789,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2805,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2806,37198,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
2807,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2826,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2832,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
2848,37198,2,00:20:00,00:20:00,00:02:45,00:02:45,,Default,
2877,37198,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
2882,37198,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
2889,37198,2,00:20:00,00:20:00,00:04:30,00:04:30,,Default,
2948,37198,2,00:20:00,00:20:00,00:03:30,00:03:30,,Default,
2955,37198,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
2962,37198,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
2986,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2988,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
2998,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3060,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3069,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3082,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3086,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
3093,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3105,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3107,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
3120,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
3130,37198,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
3131,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3156,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3177,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
3215,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3222,37198,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
3234,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
3236,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3240,37198,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
3245,37198,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
3252,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3256,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3264,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3273,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3291,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
3301,37198,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
3305,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3317,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3320,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3322,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3329,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3331,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3332,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3349,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3352,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3356,37198,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
3359,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3361,37198,2,00:00:00,00:00:00,00:00:45,00:00:45,,Default,
3366,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3373,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
3417,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
3422,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
3448,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3474,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3482,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3483,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
3490,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
4337,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
4351,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
4359,37198,2,00:20:00,00:20:00,00:04:45,00:04:45,,Default,
4371,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
4381,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
4389,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
4394,37198,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
4396,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
4400,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
4436,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
4474,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
4483,37198,2,00:20:00,00:20:00,00:04:30,00:04:30,,Default,
4521,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
4634,37198,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
4815,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4822,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4827,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4828,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4830,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4832,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4835,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4849,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4851,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4901,37198,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
4911,37198,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
4916,37198,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
4923,37198,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5004,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5013,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5084,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5086,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5116,37198,2,00:00:00,00:00:00,00:00:45,00:00:45,,Default,
5120,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
5123,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
5125,37198,2,00:20:00,00:20:00,00:01:15,00:01:15,,Default,
5130,37198,2,00:20:00,00:20:00,00:01:15,00:01:15,,Default,
5140,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5152,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5157,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5158,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5177,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5178,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5196,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5199,37198,2,00:20:00,00:20:00,00:02:00,00:02:00,,Default,
5210,37198,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
5215,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5222,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5241,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5260,37198,2,00:00:00,00:00:00,00:01:00,00:01:00,,Default,
5275,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5282,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5284,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5295,37198,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
5327,37198,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
5343,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5372,37198,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5376,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5377,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5380,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5383,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5404,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5408,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5418,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5430,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5432,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5453,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5460,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5465,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5469,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5481,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5486,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5487,37198,2,00:20:00,00:20:00,00:01:15,00:01:15,,Default,
5501,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5508,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5509,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5513,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5518,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5531,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5539,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5581,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5599,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5600,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5603,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5611,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5644,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
5685,37198,2,00:00:00,00:00:00,00:00:00,00:00:00,,Default,
