Location Id,Product Code,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Bank Holiday
3287,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3287,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3287,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
3296,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3296,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3296,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
3575,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3575,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3575,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4369,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4369,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4369,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4625,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4625,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4625,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4898,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4898,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4898,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4918,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4918,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4918,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5256,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5256,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5256,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5258,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5258,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5258,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
5319,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5319,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5319,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5349,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5349,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5349,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5534,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5534,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5534,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5616,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5616,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5616,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5676,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5676,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5676,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5865,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5865,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5865,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5884,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5884,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5884,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5891,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5891,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5891,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5910,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5910,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5910,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
5919,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5919,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5919,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5920,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5920,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5920,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6061,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6061,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6061,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6087,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6087,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6087,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
6097,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6097,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6097,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6107,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6107,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6107,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6115,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6115,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6115,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6176,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6176,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6176,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
6303,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6303,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6303,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
6304,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6304,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6304,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6377,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6377,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6377,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6594,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6594,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6594,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6657,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6657,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6657,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6842,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6842,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6842,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6896,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6896,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6896,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2188,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2188,8,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2188,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2278,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2278,8,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2278,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2371,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2371,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2371,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2562,1,08:00,08:00,08:00,08:00,08:00,08:00,09:30,08:00
2562,8,08:00,08:00,08:00,08:00,08:00,08:00,09:30,08:00
2562,10,08:00,08:00,08:00,08:00,08:00,08:00,09:30,08:00
2638,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2638,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2638,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2914,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2914,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2914,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
2915,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2915,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2915,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
2916,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2916,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2916,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2917,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2917,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2917,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2938,1,07:00,07:00,07:00,07:00,07:00,07:00,08:00,07:00
2938,8,07:00,07:00,07:00,07:00,07:00,07:00,08:00,07:00
2938,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
2968,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2968,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2968,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
2969,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2969,8,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2969,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2971,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2971,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
2971,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3223,1,07:00,07:00,07:00,07:00,07:00,07:00,08:00,07:00
3223,8,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00
3223,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
3255,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3255,8,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3255,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
3303,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3303,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
3303,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
3468,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3468,8,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
3468,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4346,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4346,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4346,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4347,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4347,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4347,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4358,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
4358,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4358,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
4561,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4561,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4561,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4802,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
4802,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
4802,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5021,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5021,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5021,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5071,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5071,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5071,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5108,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
5108,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5108,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5109,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
5109,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5109,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5185,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
5185,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5185,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5187,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5187,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5187,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5201,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5201,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5201,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5254,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5254,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5254,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
5274,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5274,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5274,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5276,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5276,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5276,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5340,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5340,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5340,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
5373,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5373,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5373,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5395,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5395,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5395,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
5412,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5412,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5412,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5457,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
5457,8,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
5457,10,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
5496,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5496,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5496,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5596,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5596,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5596,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5658,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5658,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5658,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5805,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5805,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5805,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5819,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5819,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5819,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5847,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5847,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5847,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5866,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5866,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
5866,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5936,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5936,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5936,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5967,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5967,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5967,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
5970,1,05:30,05:30,05:30,05:30,05:30,05:30,05:30,05:30
5970,8,05:30,05:30,05:30,05:30,05:30,05:30,05:30,05:30
5970,10,05:30,05:30,05:30,05:30,05:30,05:30,05:30,05:30
6058,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6058,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6058,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6086,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6086,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6086,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6128,1,07:00,07:00,07:00,07:00,07:00,07:00,08:00,07:00
6128,8,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
6128,10,07:00,07:00,07:00,07:00,07:00,07:00,08:00,07:00
6168,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6168,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6168,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6334,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6334,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6334,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6407,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6407,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6407,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6502,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6502,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6502,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6513,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
6513,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
6513,10,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
6520,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6520,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6520,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6524,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6524,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6524,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6536,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6536,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6536,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6597,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6597,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6597,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6606,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6606,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6606,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6653,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
6653,8,03:00,03:00,03:00,03:00,03:00,03:00,03:00,03:00
6653,10,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
6715,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6715,8,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6715,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6761,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6761,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6761,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6781,1,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
6781,8,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
6781,10,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
6864,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
6864,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
6864,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2004,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2004,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2004,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2031,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2031,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2031,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2039,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
2039,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2039,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2094,1,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
2094,8,05:00,05:00,05:00,05:00,05:00,05:00,05:00,05:00
2094,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2140,1,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
2140,8,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
2140,10,10:30,10:30,10:30,10:30,10:30,10:30,10:30,10:30
2143,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2143,8,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2143,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2163,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2177,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2177,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2177,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2191,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2191,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2191,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2200,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2200,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2200,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2203,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2203,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2203,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2208,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2208,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2208,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2211,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2211,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2211,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2253,1,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00
2253,8,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00
2253,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2259,10,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2270,1,05:33,05:33,05:33,05:33,05:33,05:33,05:33,05:33
2270,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2270,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2313,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2318,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2342,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2342,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2342,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2345,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2345,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2345,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2348,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2348,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2348,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2364,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2379,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2395,1,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00
2395,8,07:00,07:00,07:00,07:00,07:00,07:00,07:00,07:00
2395,10,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00
2422,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2422,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2422,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2438,1,06:30,06:30,06:30,06:30,06:30,06:30,07:30,07:30
2438,8,06:30,06:30,06:30,06:30,06:30,06:30,07:30,07:30
2438,10,06:30,06:30,06:30,06:30,06:30,06:30,07:30,07:30
2445,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2445,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2445,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2449,1,07:30,07:30,07:30,07:30,07:30,07:30,09:30,09:30
2449,8,07:30,07:30,07:30,07:30,07:30,07:30,09:30,09:30
2449,10,07:30,07:30,07:30,07:30,07:30,07:30,09:30,09:30
2450,1,04:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00
2450,8,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2450,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2485,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
2485,8,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2485,10,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00
2526,1,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
2526,8,07:30,07:30,07:30,07:30,07:30,07:30,07:30,07:30
2526,10,01:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00
2531,1,12:30,12:30,12:30,12:30,12:30,12:30,12:30,12:30
